Phase,Hip,Knee
3.677255917,0.897674494,-2.263598462
3.683046871,0.898652541,-2.268042666
3.688837826,0.899552336,-2.27222092
3.69462878,0.900368699,-2.276118551
3.700419734,0.901116174,-2.279775084
3.706210688,0.901821432,-2.283260949
3.712001642,0.902510636,-2.286642543
3.717792597,0.903197881,-2.289952844
3.723583551,0.903880077,-2.293181218
3.729374505,0.904540406,-2.296286198
3.735165459,0.905158367,-2.299223635
3.740956413,0.905721288,-2.301975322
3.746747368,0.906231636,-2.304563225
3.752538322,0.90670655,-2.307041866
3.758329276,0.90716984,-2.309472296
3.76412023,0.907640365,-2.311890374
3.769911184,0.90812243,-2.314285126
3.775702139,0.908602924,-2.316598372
3.781493093,0.909056697,-2.318746767
3.787284047,0.909457765,-2.32065667
3.793075001,0.909791144,-2.322295944
3.798865955,0.91005979,-2.323687934
3.80465691,0.910283365,-2.324900963
3.810447864,0.910489395,-2.326017923
3.816238818,0.910700886,-2.327099762
3.822029772,0.910926128,-2.32815945
3.827820726,0.911155382,-2.329158161
3.833611681,0.911365911,-2.330025146
3.839402635,0.911532947,-2.330691872
3.845193589,0.911641447,-2.331124557
3.850984543,0.911693182,-2.331340135
3.856775497,0.911705895,-2.331398509
3.862566452,0.911705015,-2.331374982
3.868357406,0.911711853,-2.331325859
3.87414836,0.911733815,-2.331263196
3.879939314,0.911761165,-2.331150241
3.885730268,0.911771778,-2.330919354
3.891521223,0.911741584,-2.330503804
3.897312177,0.91165577,-2.329868548
3.903103131,0.911515514,-2.329025835
3.908894085,0.911337189,-2.328028785
3.914685039,0.911144499,-2.326946443
3.920475994,0.910957349,-2.325832339
3.926266948,0.910782693,-2.324701359
3.932057902,0.910611641,-2.323525513
3.937848856,0.910424069,-2.322250059
3.94363981,0.910198467,-2.320821842
3.949430765,0.909922266,-2.319216056
3.955221719,0.909597765,-2.317448649
3.961012673,0.909240859,-2.315568647
3.966803627,0.908873251,-2.313634311
3.972594581,0.908511897,-2.311684749
3.978385536,0.908160706,-2.309720606
3.98417649,0.907808427,-2.307702952
3.989967444,0.907433655,-2.305570666
3.995758398,0.90701451,-2.303267706
4.001549352,0.906538324,-2.300767055
4.007340307,0.906006742,-2.298079952
4.013131261,0.905433882,-2.295246398
4.018922215,0.904838607,-2.292312305
4.024713169,0.904234836,-2.289305361
4.030504123,0.903624773,-2.286222419
4.036295078,0.90299853,-2.283035526
4.042086032,0.902340436,-2.279714193
4.047876986,0.90163895,-2.276252786
4.05366794,0.900895155,-2.272688411
4.059458894,0.900125238,-2.269098165
4.065249849,0.899355135,-2.265573999
4.071040803,0.898609222,-2.262184273
4.076831757,0.89789801,-2.258938385
4.082622711,0.897210572,-2.255771002
4.088413665,0.896515616,-2.252554929
4.09420462,0.895771371,-2.249139667
4.099995574,0.894940484,-2.245401431
4.105786528,0.894003781,-2.241284964
4.111577482,0.892967049,-2.236820372
4.117368436,0.891857943,-2.232108336
4.123159391,0.890714359,-2.227280078
4.128950345,0.889569258,-2.222448647
4.134741299,0.888438362,-2.217671156
4.140532253,0.887315735,-2.212936211
4.146323207,0.886178685,-2.208179573
4.152114162,0.884999281,-2.203319029
4.157905116,0.88375703,-2.198291962
4.16369607,0.882446988,-2.193079177
4.169487024,0.881079972,-2.187705963
4.175277978,0.879675353,-2.182222374
4.181068933,0.87825032,-2.176674144
4.186859887,0.87681104,-2.171079245
4.192650841,0.875349971,-2.165421395
4.198441795,0.873850456,-2.159662835
4.204232749,0.872296106,-2.153768901
4.210023704,0.870680099,-2.14773107
4.215814658,0.869009582,-2.141576044
4.221605612,0.867302805,-2.135355574
4.227396566,0.865580234,-2.129121625
4.23318752,0.863853994,-2.122899223
4.238978475,0.86212096,-2.116671105
4.244769429,0.86036326,-2.110383058
4.250560383,0.858556383,-2.103968922
